t,EEA1_1,EEA1_2,EEA1_3,EEA1_4,EEA1_5,EEA1_6,EEA1_7,EEA1_8,EEA1_9,EEA1_10,EEA1_11,EEA1_12,EEA1_13,EEA1_14,EEA1_15,EEA1_16,EEA1_17,EEA1_18,EEA1_19,EEA1_20,EEA1_21,EEA1_22,EEA1_23,EEA1_24,EEA1_25,EEA1_26,EEA1_27,EEA1_28,EEA1_29,EEA1_30,EEA1_31,EEA1_32,EEA1_33,EEA1_34,EEA1_35,EEA1_36,EEA1_37,EEA1_38,EEA1_39,EEA1_40,EEA1_41,EEA1_42,EEA1_43,EEA1_44,EEA1_45,EEA1_46,EEA1_47,EEA1_48,EEA1_49,EEA1_50,EEA1_51,EEA1_52,EEA1_53,EEA1_54,EEA1_55,EEA1_56,EEA1_57,EEA1_58,EEA1_59,EEA1_60,EEA1_61,EEA1_62,EEA1_63,EEA1_64,EEA1_65,EEA1_66,EEA1_67,EEA1_68,EEA1_69,EEA1_70,EEA1_71,EEA1_72,EEA1_73,EEA1_74,EEA1_75,EEA1_76,EEA1_77,EEA1_78,EEA1_79,EEA1_80,EEA1_81,EEA1_82,EEA1_83,EEA1_84,EEA1_85,EEA1_86,EEA1_87,EEA1_88,EEA1_89,EEA1_90,EEA1_91,EEA1_92,EEA1_93,EEA1_94,EEA1_95,EEA1_96,EEA1_97,EEA1_98,EEA1_99,EEA1_100,EEA1_101,EEA1_102,EEA1_103,EEA1_104,EEA1_105,EEA1_106,EEA1_107,EEA1_108,EEA1_109,EEA1_110,EEA1_111,EEA1_112,EEA1_113,EEA1_114,EEA1_115,EEA1_116,EEA1_117,EEA1_118,EEA1_119,EEA1_120,EEA1_121,EEA1_122,EEA1_123,EEA1_124,EEA1_125,EEA1_126,EEA1_127,EEA1_128,EEA1_129,EEA1_130,EEA1_131,EEA1_132,EEA1_133,EEA1_134,EEA1_135,EEA1_136,EEA1_137,EEA1_138,EEA1_139,EEA1_140,EEA1_141,EEA1_142,EEA1_143,EEA1_144,EEA1_145,EEA1_146,EEA1_147,EEA1_148,EEA1_149,EEA1_150,EEA1_151,EEA1_152,EEA1_153,EEA1_154,EEA1_155,EEA1_156,EEA1_157,EEA1_158,EEA1_159,EEA1_160
0.0001184,0.14283374,0.19392154,0.29174944,0.04209349,0.10902657,0.22850147,0.1532674,0.1042729,0.18755635,0.19912766,0.0516261,0.16407308,0.0562589,0.02209559,0.16264441,0.11851237,0.13432345,0.28501521,0.10385078,0.1522295,0.09622564,0.16177723,0.09658065,0.02778283,0.23340435,0.08595714,0.12931444,0.12845449,0.05836459,0.2142801,0.12804142,0.04524105,0.0272067,0.12555418,0.10040828,0.05740329,0.13151586,0.17151866,0.12647449,0.19078142,0.144594,0.06820258,0.12517794,0.13371816,0.09885395,0.17313499,0.13005629,-0.01212775,0.17246115,0.16782223,-0.01287307,0.10919851,0.11305383,0.27280035,0.21774598,0.12852696,0.20266439,0.19209169,0.05079224,0.0885198,0.06815914,0.16005356,0.10593011,0.17338537,0.07838539,0.18906934,0.15565115,0.12684754,0.14798962,0.15343894,0.15117325,0.15805974,0.07364022,0.20807841,0.09248501,0.14416738,0.04392853,0.24547772,0.20717256,0.05742078,0.13049698,0.07444459,0.23069999,0.04745773,0.08150991,0.10420158,0.12866398,0.17493699,0.25168734,0.16209699,0.08288983,0.1205822,0.07733953,0.14018562,0.19511747,0.08164848,0.22654561,0.05125837,0.01342503,0.12108334,0.09371506,0.10157483,0.11062895,0.06838955,0.11139292,0.11812981,0.20182863,0.14474079,0.08427732,0.19889765,0.14726711,0.14095706,0.09677504,0.01625505,0.17939523,0.10295609,0.17416529,0.10629657,0.11488774,0.14689837,0.08914534,0.18728257,0.16339372,0.19630219,0.09240359,0.08583914,0.1575729,0.08660239,0.13350787,0.09049614,0.13334451,0.05302977,0.05295538,0.12956855,0.0394733,0.13829875,0.11137932,0.15466833,0.13237386,0.20474669,0.07525748,0.15656416,0.15881216,0.21355889,0.08514471,0.14755734,0.11287284,0.11133425,0.15130454,0.09514858,0.10915133,0.11370733,0.13944473,0.16867644,0.09670666,0.16181835,0.12265671,0.15033011,0.0901307,0.1365368
0.0001216,0.10970813,0.17756645,0.1546938,0.16286592,0.09856405,0.16384349,0.14658179,0.16404835,0.1143736,0.09261489,0.2121547,0.14382833,0.1445635,0.16954544,0.10468266,0.12835537,0.05306819,0.11993769,0.14713904,0.1737953,0.15495201,0.25089987,0.20655292,0.204433,0.17748173,0.05008468,0.16000234,0.1409236,0.0840999,0.26608938,0.20426043,0.22245145,0.10873104,0.08953645,0.03200452,0.06925095,0.10376751,0.23854585,0.07225914,0.17009787,0.20453534,0.23946332,0.10859055,0.21985851,0.13041372,0.10170288,0.07831877,0.2530533,0.10593853,0.06165657,0.16101108,0.22227215,0.0504837,0.15535311,0.11865744,0.12067178,0.16882319,0.07831288,0.14866015,0.12874224,0.10384943,0.14981026,0.06188865,0.16324813,0.18929155,0.2195583,0.13079843,0.15445405,0.12065653,0.09735206,0.12833251,0.10679754,0.12803169,0.1825229,0.14560796,0.18585769,0.1005407,0.18991737,0.06920998,0.16338832,0.15619009,0.13485512,0.08779375,0.16116922,0.18707562,0.14322742,0.20264008,0.10316946,0.12079193,0.07301638,0.1013832,0.0830824,0.12554733,0.22638522,0.17546093,0.14925151,0.11803605,0.0716316,0.06102229,0.04593826,0.08201757,0.10693094,0.12942131,0.03893028,0.10005217,0.09267645,0.08904164,0.1325996,0.20063879,0.13656963,0.0688824,0.08162051,0.10575028,0.10416639,0.15849015,0.19886532,0.14121235,0.1028768,0.09191858,0.15679965,0.16163996,0.13992192,0.12602213,0.11241003,0.1411416,0.02859842,0.13503324,0.11723362,0.18370607,0.14605271,0.13334451,0.06747682,0.10293744,0.18019347,0.14011822,0.10890223,0.0868996,0.1685614,0.19254086,0.11356859,0.09053103,0.10579591,0.04691628,0.12610901,0.15738735,0.06189669,0.18122017,0.18654886,0.1143089,0.12115475,0.1608813,0.13002539,0.11685351,0.19758901,0.12249367,0.08793713,0.08770476,0.14485235,0.16078732,0.10410644
0.0001248,0.11964581,0.17756645,0.1170035,0.0938531,0.1334391,0.12181581,0.21678068,0.11056505,0.15096498,0.07887131,0.05817829,0.12358358,0.05286257,0.18294997,0.13536829,0.11190704,0.08882051,0.16525309,0.11621885,0.1183404,0.12558882,0.16814314,0.1280013,0.12734929,0.16194767,0.13487413,0.1692087,0.01311522,0.07444916,0.13332809,0.1524315,0.19541936,0.06307741,0.20359261,0.05877121,0.03074607,0.06060342,0.13946218,0.03912754,0.16123349,0.13032226,0.12335434,0.15558815,0.18373514,0.19353327,0.12368199,0.00752006,0.12774797,0.1669176,0.13243368,-0.0342742,0.1441975,0.1049129,0.14169645,0.1708093,0.20446033,0.0386647,0.21536463,0.17183939,0.17399249,0.04266609,0.12676284,0.12305735,0.05173851,0.12793921,0.12300993,0.22523874,0.10175072,0.06350554,0.17050887,0.22426361,0.15572964,0.12330199,0.24060359,0.13636919,0.07931579,0.26584826,0.16676723,0.19423857,0.16113369,0.11881829,0.1434852,0.0621986,0.14367514,0.09228192,0.22357472,0.18995847,0.03550293,0.21078252,0.1762689,0.13220549,0.06322957,0.07524354,0.18916266,0.20887704,0.0971006,0.16066481,0.0899675,0.06498873,0.01141215,0.15805124,0.12478467,0.1951946,0.09588487,0.15297564,0.13994697,0.15190652,0.07189365,0.12482753,0.10173927,0.12232652,0.11213645,0.168577,0.15867141,0.11319579,0.1544629,0.12562199,0.10800646,0.05658141,0.17990264,0.11676234,0.16605193,0.12602213,0.07549748,0.13609974,0.17430207,0.10283371,0.11562145,0.08330966,0.0524002,0.1869267,0.11563367,0.08794282,0.2039239,0.08193288,0.11706793,0.12769913,0.13768791,0.11694642,0.17634696,0.14398843,0.15339114,0.07757268,0.09389063,0.1257812,0.03235854,0.12624515,0.14817406,0.06695447,0.21795548,0.18218187,0.10146879,0.12391327,0.14128559,0.12097679,0.12849937,0.09888938,0.12431074,0.14492563,0.02745285
0.000128,0.19914729,0.10887507,0.19923688,0.10765567,0.08810154,0.11858291,0.26357994,0.08225036,0.15761795,0.17851229,0.18594595,0.07971996,0.15475249,0.08576711,0.18992052,0.1448037,0.08557029,0.25264707,0.16569116,0.15533615,0.10927594,0.17132609,0.11857511,0.24618668,0.12777274,0.10552394,0.13238323,0.14404088,0.04871385,0.2628513,0.222553,0.12633733,-0.00540303,0.20359261,0.13014905,0.06332712,0.13459901,0.12489105,0.15057021,0.12873078,0.1617201,0.13786796,0.17770467,0.05313525,0.0845086,0.12642938,0.04564244,0.11900574,0.25284264,0.08887854,0.07808172,0.0257394,0.0504837,0.13350246,0.17602449,0.26206495,-0.0212082,0.15588934,0.09715072,0.17399249,0.11914526,0.30602056,0.01050694,0.11763056,0.12086009,0.0391653,0.09351936,0.07165664,0.12811101,0.15343894,0.11005992,0.07184604,0.21080131,0.07100797,0.06476869,0.12563835,0.23867441,0.10426184,0.16621492,0.07320318,0.1818832,0.16721791,0.1133889,0.21365144,0.05996589,0.15702369,0.20052648,0.17493699,0.11056573,0.11350757,0.10960248,0.10072937,0.17794712,0.14018562,0.21280835,0.12993636,0.15678947,0.07774357,0.16613291,0.07640249,0.14245459,0.15335063,0.13130055,0.07624535,0.07926081,0.06358689,0.1925838,0.11005168,0.12835364,0.14023599,0.13123387,0.14604305,-0.01272296,0.13757269,0.06964353,0.1544629,0.16030988,0.11655589,0.11842146,0.06768812,0.10640597,0.16768506,0.16339372,0.03858493,0.13946098,0.08583914,0.08190402,0.08982673,0.11893419,0.07144817,0.07489121,0.15255392,0.11626599,0.1216584,0.07878772,0.01581323,0.08526762,0.1145328,0.18482714,0.1658839,0.19439113,0.11690147,0.12815575,0.09695905,0.17394296,0.21697201,0.07572755,0.12975416,0.14538524,0.15294006,0.17153158,0.18169923,0.14368059,0.1534593,0.14979757,0.1067696,0.21492986,0.13252738,0.10455042,0.12916626
0.0001344,0.11301594,0.12358986,0.20441042,0.13870657,0.11774056,0.20103551,0.12986295,0.10584122,0.12268504,0.1424839,0.1253507,0.07973241,0.09191571,0.10419364,0.1200207,0.13994383,0.11319233,0.14746281,0.14095014,0.21850725,0.16636605,0.18882725,0.14687496,0.10327234,0.16506683,0.11367202,0.11399078,0.1783259,0.12430652,0.09124478,0.13260973,0.11882365,0.13318351,0.18407795,0.10337765,0.06332258,0.15617612,0.18757557,0.21682822,0.13169693,0.18597701,0.14948999,0.08372822,0.12954526,0.11893267,0.13741408,0.14230504,0.13065722,0.04772677,0.22229382,0.16235911,0.08229496,0.12259761,0.16628934,0.13038678,0.07746372,0.10896044,0.11063166,0.15895709,0.08725821,0.05285882,0.17029186,0.07167107,0.15564027,0.2164625,0.08236722,0.08854418,0.09549444,0.08838542,0.06930406,0.26539595,0.15222958,0.10556093,0.05474088,0.08901583,0.16153339,0.16280913,0.1899123,0.17484689,0.14875695,0.09312051,0.09925137,0.13897919,0.14039014,0.12138259,0.10651397,0.14239752,0.10521525,0.20979741,0.08313456,0.08494002,0.08859244,0.07838293,0.09904021,0.16464487,0.16857504,0.11221829,0.10728002,0.05804295,0.10381557,0.12002963,0.03821275,0.14069187,0.11750956,0.1198937,0.1499416,0.179636,0.1265242,0.22090869,0.10448433,0.09025539,0.12823727,0.07074226,0.10943633,0.09838334,0.19088114,0.07965593,0.090048,0.1661412,0.08997291,0.06240459,0.1309349,0.17476267,0.14597451,0.12353842,0.11620138,0.14066329,0.07208829,0.1796528,0.10557106,0.12278565,0.07870882,0.11462554,0.16674125,0.08980278,0.09422285,0.14483005,0.20795144,0.12774081,0.15616326,0.10199885,0.09944519,0.15114315,0.14528173,0.16190962,0.15715231,0.14333884,0.10672455,0.10912477,0.0886535,0.16772293,0.12594107,0.12743834,0.14965011,0.06865077,0.07929555,0.21702179,0.10992688,0.15285155,0.05990597
0.0001408,0.06001518,0.17919693,0.05535821,0.09902437,0.14389674,0.15577442,0.10312063,0.12314457,0.11603209,0.16825422,0.09095133,0.19445398,0.07153781,0.22148279,0.19502969,0.05605186,0.1473194,0.18630499,0.11157608,0.15534821,0.13374043,0.14267465,0.03847171,0.26547104,0.14021207,0.1022581,0.07409579,0.11130472,0.05836007,0.21429315,0.09754913,0.16237517,0.17557599,0.10153766,0.09148139,0.1077511,0.22092199,0.10888958,0.13550554,0.1405614,0.20024869,0.23366981,0.1224328,0.18789815,0.14618872,0.1360404,0.13958202,0.06800482,0.06990088,0.09162544,0.14898329,0.22094718,0.12667978,0.12941603,0.12908299,0.09579238,0.10375405,0.1300257,0.07139144,0.18529999,0.08090106,0.19718041,0.12182919,0.0998857,0.14802911,0.15859026,0.15937411,0.10176875,0.07223359,0.08149681,0.19230448,0.18718093,0.04762244,0.13373028,0.0994094,0.11057878,0.11638735,0.1412972,0.15005654,0.11493683,0.14450652,0.11974771,0.14644441,0.10102864,0.02227865,0.15472308,0.16776065,0.13289689,0.1310532,0.11350282,0.09213185,0.16469464,0.08886284,0.15683288,0.19412955,0.15698587,0.15000271,0.13376509,0.1234889,0.13123326,0.12685313,0.1730108,0.20646488,0.06349987,0.1198937,0.18539435,0.12786514,0.11178139,0.13628253,0.14389746,0.10896075,0.1451905,0.0985654,0.14987537,0.10448063,0.14115009,0.12561718,0.13706968,0.1113679,0.1097756,0.10555669,0.09908908,0.19751049,0.11745099,0.10168951,0.10839578,0.1664228,0.07450654,0.11731013,0.17461965,0.11710272,0.15174639,0.15711127,0.13984687,0.15113367,0.1121877,0.14646203,0.19328622,0.1477964,0.12701629,0.12720049,0.17321749,0.11972047,0.14374753,0.09794438,0.11727597,0.15225376,0.12514438,0.13058216,0.11465982,0.07263148,0.06610845,0.18885796,0.19530134,0.1035393,0.14231482,0.16039986,0.15648766,0.17303907,0.08717754
0.0001472,0.16767297,0.08924432,0.15472635,0.08177125,0.05845323,0.126678,0.12484877,0.2096613,0.18921452,0.16653619,0.1531978,0.05105202,0.10719914,0.19132272,0.07399245,0.1103349,0.06606448,0.07139687,0.1734162,0.09064871,0.19246655,0.14744906,0.14687496,0.18678058,0.08739571,0.09573586,0.15848903,0.08013208,0.14199947,0.09286383,0.17529219,0.09930055,0.14785783,0.17507355,0.1569108,0.08997969,0.18084121,0.12200391,0.14152944,0.11987764,0.08179371,0.14368449,0.17081352,0.16427912,0.19209365,0.2074722,0.09056774,0.11025877,0.12395028,0.14198721,0.20382416,0.13075593,0.11035109,0.20589402,0.14994365,0.15601514,0.08032531,0.13649038,0.04048592,0.14884856,0.15228132,0.11523437,0.1132656,0.06060407,0.16926706,0.14080488,0.20162354,0.07165207,0.10577971,0.07905826,0.14319616,0.11378309,0.1232972,0.11398293,0.10056424,0.15111085,0.0710978,0.12624967,0.23089463,0.10140877,0.08844906,0.11327518,0.06752637,0.13711001,0.07829392,0.12602718,0.15507909,0.11956869,0.17911784,0.16209203,0.11165256,0.10954812,0.08047891,0.19601435,0.20592342,0.15505434,0.17809882,0.09301882,0.22165783,0.10787745,0.09858433,0.15247864,0.19800835,0.16169931,0.10004748,0.09176274,0.14727921,0.1551426,0.12305969,0.20622521,0.10094417,0.15197179,0.09138523,0.14108428,0.13235396,0.12871732,0.19499267,0.15416847,0.14493863,0.11720161,0.19186088,0.10317188,0.19669807,0.13506846,0.07229545,0.14048548,0.16883775,0.11158628,0.15131522,0.08255487,0.11629087,0.11001064,0.07212218,0.13510081,0.05677845,0.07054191,0.20602909,0.19405807,0.11308481,0.15317383,0.0775609,0.09389244,0.06453917,0.14528173,0.11148996,0.15789076,0.12699482,0.13665677,0.18015611,0.1551141,0.0779566,0.15857704,0.18603407,0.11388998,0.1444954,0.16621868,0.16529312,0.12978368,0.1593404,0.08128099
0.0001536,0.18257944,0.14648689,0.15129986,0.20944441,0.11076558,0.14284267,0.01955089,0.17348158,0.05449232,0.07891713,0.17121652,0.174209,0.18871073,0.12932703,0.16945845,0.09388549,0.07256488,0.12156802,0.11621409,0.12607939,0.21856705,0.17768697,0.13744859,0.13860275,0.07341491,0.05334132,0.1968496,0.19547086,0.10822202,0.06210174,0.14785347,0.14885918,0.0777472,0.10754059,0.09148139,0.06332258,0.15925926,0.11180388,0.12646969,0.15829033,0.14601629,0.25834321,0.09893359,0.13649203,0.18061742,0.16351417,0.05108401,0.09860251,0.07683029,0.12429254,0.1249068,0.14287117,0.05864356,0.13214739,0.16558914,0.16517947,0.06080136,0.09640937,0.07783009,0.15136245,0.09747148,0.18053512,0.12794603,0.09354995,0.0984739,0.07855606,0.17677093,0.1331403,0.07596093,0.09978593,0.17174751,0.07883174,0.06890597,0.1232758,0.11557719,0.14184638,0.18432167,0.0868946,0.15221222,0.13635624,0.10596701,0.02050225,0.10378601,0.12180276,0.12569146,0.23621944,0.1846694,0.09291229,0.19138967,0.12565012,0.13322807,0.11506277,0.14650235,0.11373326,0.17250745,0.19078762,0.17325466,0.16126883,0.1046484,0.17185205,0.09176082,0.15426405,0.08337539,0.1459874,0.17848729,0.10267128,0.12694066,0.08576466,0.13011187,0.1594794,0.10896075,0.11213171,0.06356209,0.15427092,0.11144896,0.18821698,0.13775789,0.06781957,0.12815327,0.13122851,0.12972186,0.12766866,0.11872376,0.13171275,0.12439758,0.09365186,0.12053867,0.11400453,0.05172888,0.10080909,0.1438937,0.11966008,0.10127857,0.10187834,0.07800838,0.07054191,0.22561279,0.11764453,0.08300144,0.12402686,0.12949154,0.11134395,0.14501189,0.12763841,0.10471717,0.19185949,0.18345599,0.12974934,0.09210685,0.14283334,0.051331,0.09602476,0.06460677,0.12378108,0.09519639,0.13144943,0.15410854,0.14484746,0.08724211,0.11223791
0.00016,0.03517107,0.10232833,0.13759391,0.11972813,0.1735404,0.20265198,0.16496225,0.11685244,0.12601151,0.17340828,0.09422746,0.14721569,0.15814388,0.14440706,0.0654687,0.22386425,0.16357038,0.12642329,0.11466809,0.22312864,0.0750143,0.12357702,0.1044563,0.15947981,0.04856015,0.12019425,0.14314481,0.11753925,0.08248682,0.18515011,0.10821975,0.13984852,0.012528,0.14655964,0.07661108,0.05739878,0.2055063,0.22254712,0.19273261,0.04452967,0.11461858,0.12917072,0.10308051,0.16011106,0.07589679,0.19648269,0.07286814,0.09131734,0.11702087,0.17193205,0.09815515,0.12402524,0.09674384,0.23730462,0.02999488,0.12459457,0.07772211,0.13004941,0.1254761,0.13250826,0.12933767,0.18309593,0.15730688,0.07834416,0.15864808,0.09380067,0.09227207,0.07667151,0.13557553,0.05223421,0.16717929,0.07999678,0.09018949,0.18135625,0.0994094,0.15921727,0.19451182,0.12393467,0.15544575,0.05856995,0.15034584,0.03344731,0.11018477,0.09009489,0.02335587,0.09044426,0.17727182,0.0908618,0.13311953,0.12160102,0.09315926,0.10513639,0.12659052,0.13626261,0.13319454,0.12801293,0.14806505,0.06551508,0.14034619,0.0692896,0.09176082,0.15069324,0.17827644,0.13027549,0.10382771,0.06540044,0.19905007,0.13606367,0.11336294,0.1649789,0.14191782,0.16807736,0.0815125,0.06020619,0.12538563,0.15713507,0.10480454,0.09945234,0.08133093,0.13700429,0.12885882,0.10725467,0.17153207,0.12751812,0.06893403,0.10492662,0.13824833,0.18090928,0.11083297,0.13255557,0.11710272,0.0867525,0.09794641,0.15883114,0.05992363,0.07462483,0.11790248,0.17784914,0.16013829,0.15020235,0.04854083,0.06454217,0.09289622,0.10385828,0.14309631,0.12982963,0.08910639,0.16658899,0.10764495,0.10888064,0.13501147,0.13477998,0.14014584,0.13062877,0.10429775,0.11189172,0.1960507,0.12088235,0.12905912,0.11150084
0.0001664,0.15607906,0.12686086,0.13759391,0.12317876,0.14040925,0.18810377,0.08473529,0.06651543,0.08443058,0.10468744,0.16794039,0.16239943,0.18531441,0.12765147,0.0586497,0.14493188,0.07906527,0.14260753,0.12858211,0.18923842,0.1533158,0.14267465,0.12959328,0.14342053,0.16351341,0.14791376,0.14161039,0.16741548,0.09696287,0.15762613,0.09145164,0.15786984,0.04839856,0.08352887,-0.02153303,0.0929416,0.25175335,0.11326102,0.06472469,0.13465175,0.18454984,0.17126063,0.12657972,0.24208298,0.19065912,0.14977728,0.12324393,0.08694625,0.09068911,0.09979221,0.15032087,0.07017972,0.01510038,0.14170713,0.15255123,0.17696219,0.17664347,0.12746348,0.0868442,0.1966125,0.12933767,0.11907559,0.0508738,0.12269439,0.16218774,0.05568915,0.10097048,0.13063057,0.16787856,0.1595304,0.19573065,0.10213264,0.09846642,0.16393211,0.19757096,0.13489802,0.11865183,0.16328974,0.17376905,0.072098,0.11998138,0.05825868,0.20616616,0.09009489,0.05998124,0.0915921,0.19206698,0.10521525,0.15766363,0.09426959,0.0818578,0.07204848,0.13916642,0.15291473,0.18430132,0.13863634,0.06862089,0.12459718,0.11654766,0.11498574,0.11710527,0.10873623,0.14163148,0.1459874,0.11800358,0.10085319,0.15467505,0.13519644,0.10102163,0.09256873,0.11608661,0.12654195,0.07971746,0.106799,0.06005751,0.17489616,0.17418002,0.14476414,0.13522079,0.07347067,0.09606322,0.15461512,0.15690823,0.12835704,0.11851509,0.14829109,0.11007387,0.1543086,0.08006646,0.13255557,0.06757999,0.12848894,0.09294817,0.12798171,0.04812922,0.14730083,0.13095827,0.20717959,0.13699724,0.05977059,0.08672513,0.15100647,0.09596185,0.10999509,0.09570374,0.1497678,0.12179444,0.12898184,0.09506649,0.14427813,0.12283977,0.10078418,0.11967264,0.10095547,0.10884843,0.07639811,0.15760372,0.16949729,0.18385381,0.13140172
0.0001728,0.14282887,0.18083243,0.03137279,0.17666346,0.18923411,0.17840496,0.12317737,0.11213335,0.14098064,0.07891713,0.04017131,0.13540612,0.17515256,0.14608262,0.09103995,0.11861161,0.02543703,0.12804171,0.08684004,0.20926446,0.18757271,0.12675996,0.1248801,0.05348858,0.14331892,0.09084419,0.14930833,0.11753925,0.01814883,0.05562551,0.20577967,0.15937162,0.07611672,0.14355817,0.06025373,0.11219395,0.17313337,0.22108997,0.08129042,0.12430987,0.19311285,0.22931568,0.17078826,0.12537719,0.09311114,0.14977728,0.1177979,0.12920019,0.14612439,0.21684931,0.14898329,0.09979476,0.11443326,0.09527407,0.19427254,0.22147466,0.05691844,0.15332274,0.10616015,0.09731378,0.1114926,0.11011274,0.17443404,0.0948171,0.19994409,0.13064181,0.09475733,0.08169096,0.09706039,0.11807505,0.18431011,0.09281228,0.14576314,0.11630615,0.15022244,0.17774622,0.18885062,0.17949477,0.13388892,0.0630793,0.14217079,0.08846382,0.12831459,0.15351064,0.0707534,0.05715702,0.13182955,0.11341722,0.1198248,0.12969922,0.13425547,0.127195,0.17794209,0.16075103,0.1705418,0.06137518,0.1093118,0.08690688,0.05308492,0.15966641,0.06739116,0.11319974,0.12002035,0.09688768,0.09437713,0.12721548,0.17318527,0.11438306,0.12041512,0.11731651,0.13211977,0.14773349,0.13446623,0.12174387,0.11841729,0.172232,0.07965593,0.10629185,0.13257047,0.14773075,0.1141871,0.09745596,0.14472169,0.05704823,0.11683437,0.15956585,0.14146827,0.09707682,0.09383042,0.08493585,0.06270891,0.04662132,0.09628033,0.17544237,0.01274602,0.12361988,0.11137458,0.18170841,0.10922797,0.11956019,0.12261837,0.14783347,0.14117986,0.13684362,0.09645629,0.11506061,0.14408175,0.05607003,0.10838486,0.16811726,0.10306075,0.11778208,0.09919943,0.15117182,0.11415755,0.14231482,0.13104035,0.14553218,0.12112831,0.04516458
0.0001792,0.12957868,0.1595709,0.18385149,0.08177125,0.14564048,0.13960974,0.1465769,0.11370638,0.07112469,0.05486484,0.12862683,0.20120231,0.17854895,0.16116265,0.09103995,0.08571127,0.17657117,0.08596268,0.13167412,0.03211107,0.12069018,0.09174765,0.13430647,0.07757749,0.17438737,0.08106083,0.14470496,0.15494642,0.03905867,0.19972163,0.14175597,0.17438938,0.06796432,0.19458308,0.12122203,0.07368924,0.15771769,0.2342043,0.12044579,0.16419997,0.13888045,0.22786431,0.20258063,0.10592623,0.0615515,0.26928818,0.1177979,0.1612549,0.0990044,0.17737657,0.12089406,0.16979393,0.09402239,0.23457326,0.15907019,0.17827138,0.0933639,0.11711978,0.13706567,0.11365407,0.19434469,0.15108576,0.21847532,0.05933692,0.18342569,0.12174912,0.17304304,0.03526107,0.04984828,0.16196895,0.1968727,0.13708399,0.11974995,0.15580085,0.07977709,0.1696398,0.09600705,0.10078462,0.10802074,0.12846488,0.13749933,0.10248763,0.14644441,0.22676676,0.10306991,0.10307046,0.15507909,0.11956869,0.15050494,0.11755192,0.13014585,0.04006349,0.12135057,0.09806067,0.1705418,0.17050657,0.22072739,0.14904495,0.10068198,0.09670729,0.08201296,0.10784353,0.11814112,0.09001372,0.11705852,0.1335788,0.0983011,0.08576466,0.15567602,0.111817,0.11341441,0.16383905,0.15690425,0.15515003,0.17590603,0.08165043,0.08052312,0.05841523,0.08663157,0.09987425,0.13056601,0.11460371,0.12847298,0.16275306,0.1143133,0.06156215,0.08914427,0.10433155,0.17317564,0.08255487,0.10167761,0.10521285,0.06879002,0.15013001,0.07250432,0.11382087,0.12606235,0.16858689,0.09997155,0.1068549,0.11727257,0.08833968,0.0791009,0.08161235,0.13483602,0.20145935,0.11807989,0.1228419,0.0884073,0.16233808,0.10001782,0.1483783,0.15779516,0.12149852,0.11264066,0.11334044,0.13243842,0.12430594,0.14492074,0.0834922
0.0001856,0.11135967,0.15302889,0.19413096,0.14388251,0.16656542,0.11212979,0.09476366,0.05078511,0.14763359,0.13561182,0.14828361,0.11009989,0.19043633,0.17289157,0.12854445,0.07255113,0.12294292,0.13451541,0.09920806,0.11837707,0.19409783,0.10129646,0.0431849,0.11451383,0.11535731,0.10714978,0.14623942,0.16741548,0.11626427,0.11876875,0.12193911,0.22394802,0.04676808,0.17357282,0.13014422,0.04851308,0.15617612,0.18320413,0.11893981,0.11987764,0.18454984,0.1915799,0.11411492,0.17956202,0.08163491,0.14153515,0.06197608,0.19913775,0.1294938,0.1134035,0.07675384,0.05938775,0.1389263,0.11029653,0.10952613,0.10626591,0.11418988,0.14556496,0.09843377,0.14507772,0.07325318,0.20230203,0.06677759,0.16831177,0.16690729,0.13572335,0.17304304,0.08294582,0.03369677,0.19245082,0.14091205,0.10329768,0.09373675,0.1616089,0.08324162,0.15574309,0.15828018,0.15634473,0.12203267,0.10366345,0.11297419,0.1704492,0.11231769,0.08572139,0.10522434,0.13865338,0.14556792,0.11136672,0.11266611,0.07301181,0.06541932,0.08418071,0.15803026,0.15879195,0.14302277,0.1260814,0.12287544,0.07875762,0.1234889,0.15560453,0.17364288,0.13194649,0.1557257,0.08019378,0.07453091,0.13903307,0.11031955,0.06061516,0.15391298,0.13198186,0.07689442,0.15112413,0.0770249,0.13844695,0.16719562,0.08609071,0.08832786,0.06952945,0.23769986,0.05696843,0.08396253,0.17829535,0.21865333,0.09396103,0.08322009,0.07196963,0.11812372,0.11722885,0.08816291,0.1047774,0.07894587,0.1341073,0.1187724,0.08843116,0.08115355,0.1432179,0.07465515,0.19328622,0.14856776,0.12105493,0.07448922,0.09309919,0.08599856,0.14221333,0.10924953,0.1527216,0.11213661,0.18577631,0.11504405,0.10815824,0.10610367,0.09262518,0.14296973,0.09106437,0.1346356,0.14376354,0.18486613,0.11335046,0.15140959,0.09012582
